"Date" "WIG20" "DAX" "DJI" "ACWI"
"1" "2008-03-28" 2977.82 6559.9 12216.4 43.237
"2" "2008-03-31" 2981.07 6534.97 12262.9 42.568
"3" "2008-04-01" 3028.85 6720.33 12654.4 43.714
"4" "2008-04-02" 3013.53 6777.44 12605.8 44.196
"5" "2008-04-03" 2985.91 6741.72 12626 44.446
"6" "2008-04-04" 3025.98 6763.39 12609.4 44.421
"7" "2008-04-07" 3050.49 6821.03 12612.4 44.679
"8" "2008-04-08" 3001.62 6771.98 12576.4 44.955
"9" "2008-04-09" 3023.92 6721.36 12527.2 44.12
"10" "2008-04-10" 2988.72 6704.32 12582 44.12
"11" "2008-04-11" 2892.63 6603.57 12325.4 43.421
"12" "2008-04-14" 2873.15 6554.49 12302 43.591
"13" "2008-04-15" 2912.18 6585.05 12362.5 43.714
"14" "2008-04-16" 2928.69 6702.84 12619.3 44.307
"15" "2008-04-17" 2922.7 6681.81 12620.5 44.904
"16" "2008-04-18" 2971.63 6843.08 12849.4 45.395
"17" "2008-04-21" 2940.33 6786.55 12825 45.603
"18" "2008-04-22" 2902.05 6728.3 12720.2 45.189
"19" "2008-04-23" 2837.53 6795.03 12763.2 45.302
"20" "2008-04-24" 2885.22 6821.32 12849 45.318
"21" "2008-04-25" 2897.2 6896.58 12891.9 45.5
"22" "2008-04-28" 2938.65 6925.33 12871.8 45.871
"23" "2008-04-29" 2884.58 6885.34 12831.9 45.345
"24" "2008-04-30" 2922.59 6948.82 12820.1 45.957
"27" "2008-05-05" 2979.09 7052.08 12969.5 46.234
"28" "2008-05-06" 2984.34 7017.1 13020.8 46.544
"29" "2008-05-07" 3043.52 7076.25 12814.3 45.767
"30" "2008-05-08" 3006.15 7071.9 12866.8 45.921
"31" "2008-05-09" 2998.59 7003.17 12745.9 45.724
"32" "2008-05-12" 3032.95 7035.95 12876.3 46.19
"33" "2008-05-13" 3024.03 7060.19 12832.2 46.243
"34" "2008-05-14" 3056.51 7083.24 12898.4 46.347
"35" "2008-05-15" 3016.91 7081.05 12992.7 46.839
"36" "2008-05-16" 3032.89 7156.55 12986.8 47.235
"37" "2008-05-19" 2995.52 7225.94 13028.2 47.219
"38" "2008-05-20" 2944.56 7118.5 12828.7 46.753
"39" "2008-05-21" 2947.47 7040.83 12601.2 46.433
"41" "2008-05-23" 2908.59 6944.05 12479.6 45.777
"43" "2008-05-27" 2909.46 6958.66 12548.3 46.13
"44" "2008-05-28" 2933.31 7033.84 12594 46.122
"45" "2008-05-29" 2906.13 7055.03 12646.2 46.406
"46" "2008-05-30" 2905.28 7096.79 12638.3 46.354
"47" "2008-06-02" 2892.23 7008.77 12503.8 45.999
"48" "2008-06-03" 2921.5 7019.13 12402.8 45.889
"49" "2008-06-04" 2862.27 6965.43 12390.5 45.423
"50" "2008-06-05" 2888.99 6941.83 12604.5 46.397
"51" "2008-06-06" 2864.57 6803.81 12209.8 45.172
"52" "2008-06-09" 2812.83 6815.63 12280.3 44.897
"53" "2008-06-10" 2733.42 6771.1 12289.8 44.455
"54" "2008-06-11" 2672.65 6650.26 12083.8 43.922
"55" "2008-06-12" 2718.08 6714.52 12141.6 43.947
"56" "2008-06-13" 2729.32 6765.32 12307.3 44.25
"57" "2008-06-16" 2697.54 6729.88 12269.1 44.541
"58" "2008-06-17" 2716.08 6796.16 12160.3 44.532
"59" "2008-06-18" 2674.97 6728.91 12029 44.213
"60" "2008-06-19" 2713.72 6721.17 12063.1 43.628
"61" "2008-06-20" 2686.78 6578.44 11842.7 43.317
"62" "2008-06-23" 2633.97 6589.46 11842.4 43.462
"63" "2008-06-24" 2637.24 6536.06 11807.4 43.032
"64" "2008-06-25" 2646.18 6617.84 11811.8 43.498
"65" "2008-06-26" 2662.89 6459.6 11453.4 42.411
"66" "2008-06-27" 2598.81 6421.91 11346.5 42.488
"67" "2008-06-30" 2591.09 6418.32 11350 42.654
"68" "2008-07-01" 2558.49 6315.94 11382.2 42.326
"69" "2008-07-02" 2561.89 6305.42 11215.5 41.659
"70" "2008-07-03" 2553.34 6353.74 11288.5 41.488
"72" "2008-07-07" 2534.04 6395.75 11232 41.649
"73" "2008-07-08" 2549.94 6304.41 11384.2 41.529
"74" "2008-07-09" 2588.55 6386.46 11147.4 41.434
"75" "2008-07-10" 2557.66 6305 11229 41.296
"76" "2008-07-11" 2517.32 6153.3 11100.5 40.995
"77" "2008-07-14" 2520.69 6200.25 11055.2 40.831
"78" "2008-07-15" 2445.11 6081.7 10962.5 40.407
"79" "2008-07-16" 2412.28 6155.37 11239.3 40.797
"80" "2008-07-17" 2499.53 6271.27 11446.7 41.34
"81" "2008-07-18" 2508.53 6382.65 11496.6 41.374
"82" "2008-07-21" 2577.77 6424.84 11467.3 41.556
"83" "2008-07-22" 2577.06 6442.79 11602.5 41.537
"84" "2008-07-23" 2627.98 6536.09 11632.4 42.099
"85" "2008-07-24" 2603.9 6440.7 11349.3 41.208
"86" "2008-07-25" 2631.8 6436.71 11370.7 41.2
"87" "2008-07-28" 2646.91 6351.15 11131.1 40.711
"88" "2008-07-29" 2648.08 6398.8 11397.5 41.169
"89" "2008-07-30" 2754.39 6460.12 11583.7 41.409
"90" "2008-07-31" 2752.49 6479.56 11378 41.305
"91" "2008-08-01" 2716.64 6396.46 11326.3 40.822
"92" "2008-08-04" 2684.34 6349.81 11284.2 40.407
"93" "2008-08-05" 2730.01 6518.7 11615.8 41.065
"94" "2008-08-06" 2669.55 6561.39 11656.1 41.529
"95" "2008-08-07" 2632.66 6543.49 11431.4 40.735
"96" "2008-08-08" 2608.95 6561.65 11734.3 41.193
"97" "2008-08-11" 2631.23 6609.63 11782.3 41.255
"98" "2008-08-12" 2675.61 6585.87 11642.5 40.935
"99" "2008-08-13" 2631.5 6422.19 11533 40.735
"100" "2008-08-14" 2620.53 6442.21 11615.9 40.771
"102" "2008-08-18" 2614.46 6432.88 11479.4 40.236
"103" "2008-08-19" 2546.49 6282.43 11348.5 39.735
"104" "2008-08-20" 2554.12 6317.8 11417.4 39.968
"105" "2008-08-21" 2554.74 6236.96 11430.2 40.373
"106" "2008-08-22" 2592.57 6342.42 11628 40.512
"107" "2008-08-25" 2579.74 6296.95 11386.2 39.831
"108" "2008-08-26" 2544.32 6340.52 11412.9 40.018
"109" "2008-08-27" 2513.16 6321.03 11502.5 40.305
"110" "2008-08-28" 2576.37 6420.54 11715.2 40.804
"111" "2008-08-29" 2597.02 6422.3 11543.5 40.616
"113" "2008-09-02" 2647.78 6518.47 11516.9 40.063
"114" "2008-09-03" 2614.39 6467.49 11532.9 39.511
"115" "2008-09-04" 2611.37 6279.57 11188.2 38.465
"116" "2008-09-05" 2503.38 6127.44 11221 38.32
"117" "2008-09-08" 2561.3 6263.74 11510.7 38.734
"118" "2008-09-09" 2529.2 6233.41 11230.7 37.619
"119" "2008-09-10" 2484.9 6210.32 11268.9 38.181
"120" "2008-09-11" 2446.38 6178.9 11433.7 38.153
"121" "2008-09-12" 2457.33 6234.89 11422 38.605
"122" "2008-09-15" 2363.69 6064.16 10917.5 36.782
"123" "2008-09-16" 2279.17 5965.17 11059 37.052
"124" "2008-09-17" 2278.45 5860.98 10609.7 35.454
"125" "2008-09-18" 2303.59 5863.42 11019.7 36.853
"126" "2008-09-19" 2433.87 6189.53 11388.4 38.906
"127" "2008-09-22" 2431.46 6107.75 11015.7 38.076
"128" "2008-09-23" 2362.59 6068.53 10854.2 37.257
"129" "2008-09-24" 2369.81 6052.87 10825.2 37.24
"130" "2008-09-25" 2447.02 6173.03 11022.1 38.121
"131" "2008-09-26" 2457.75 6063.5 11143.1 37.922
"132" "2008-09-29" 2334.21 5807.08 10365.5 34.374
"133" "2008-09-30" 2384.22 5831.02 10850.7 35.636
"134" "2008-10-01" 2413.85 5806.33 10831.1 35.782
"135" "2008-10-02" 2369.02 5660.63 10482.8 34.279
"136" "2008-10-03" 2352.16 5797.03 10325.4 33.659
"137" "2008-10-06" 2218.29 5387.01 9955.5 31.933
"138" "2008-10-07" 2186.9 5326.63 9447.11 30.509
"139" "2008-10-08" 2158.65 5013.62 9258.1 29.852
"140" "2008-10-09" 2167.07 4887 8579.19 27.996
"141" "2008-10-10" 1991.62 4544.31 8451.19 27.392
"142" "2008-10-13" 2015.39 5062.45 9387.61 30.793
"143" "2008-10-14" 2098.3 5199.19 9310.99 30.595
"144" "2008-10-15" 1966.42 4861.63 8577.91 27.677
"145" "2008-10-16" 1899.68 4622.81 8979.26 28.749
"146" "2008-10-17" 1779.09 4781.33 8852.22 28.293
"147" "2008-10-20" 1778.83 4835.01 9265.43 29.922
"148" "2008-10-21" 1822.09 4784.41 9033.66 28.645
"149" "2008-10-22" 1683.66 4571.07 8519.21 26.556
"150" "2008-10-23" 1617.31 4519.7 8691.25 26.721
"151" "2008-10-24" 1555.68 4295.67 8378.95 25.556
"152" "2008-10-27" 1570.11 4334.64 8175.77 24.329
"153" "2008-10-28" 1625.26 4823.45 9065.12 26.927
"154" "2008-10-29" 1750.86 4808.69 8990.96 27.366
"155" "2008-10-30" 1796.05 4869.3 9180.69 28.662
"156" "2008-10-31" 1825.84 4987.97 9325.01 29.074
"157" "2008-11-03" 1818.45 5026.84 9319.83 28.913
"158" "2008-11-04" 1903.39 5278.04 9625.28 30.472
"159" "2008-11-05" 1858.1 5166.87 9139.27 28.867
"160" "2008-11-06" 1777.11 4813.57 8695.79 26.98
"161" "2008-11-07" 1819.26 4938.46 8943.81 28.316
"162" "2008-11-10" 1848.58 5025.53 8870.54 28.022
"164" "2008-11-12" 1757.49 4620.8 8282.66 25.805
"165" "2008-11-13" 1682.03 4649.52 8835.25 27.617
"166" "2008-11-14" 1707.41 4710.24 8497.31 26.185
"167" "2008-11-17" 1674.16 4557.27 8273.58 25.892
"168" "2008-11-18" 1609.55 4579.47 8424.75 25.651
"169" "2008-11-19" 1642.17 4354.09 7997.28 24.277
"170" "2008-11-20" 1547.15 4220.2 7552.29 22.672
"171" "2008-11-21" 1586.64 4127.41 8046.42 24.019
"172" "2008-11-24" 1721.45 4554.33 8443.39 25.77
"173" "2008-11-25" 1745.92 4560.42 8479.47 25.805
"174" "2008-11-26" 1749.67 4560.5 8726.61 26.445
"176" "2008-11-28" 1742.08 4669.44 8829.04 26.531
"177" "2008-12-01" 1706.22 4394.79 8149.09 24.287
"178" "2008-12-02" 1737.55 4531.79 8419.09 25.462
"179" "2008-12-03" 1700.15 4567.24 8591.69 25.742
"180" "2008-12-04" 1764.51 4564.23 8376.24 25.278
"181" "2008-12-05" 1732.74 4381.47 8635.42 25.701
"182" "2008-12-08" 1814.51 4715.88 8934.18 26.738
"183" "2008-12-09" 1849.84 4779.11 8691.33 26.419
"184" "2008-12-10" 1838.07 4804.88 8761.42 27.142
"185" "2008-12-11" 1827.55 4767.2 8565.09 26.866
"186" "2008-12-12" 1762.09 4663.37 8629.68 27.031
"187" "2008-12-15" 1802.54 4654.82 8564.53 26.885
"188" "2008-12-16" 1849.89 4729.91 8924.14 28.411
"189" "2008-12-17" 1776.99 4708.38 8824.34 28.265
"190" "2008-12-18" 1790.49 4756.4 8604.99 27.256
"191" "2008-12-19" 1777.9 4696.7 8579.11 27.288
"192" "2008-12-22" 1744.65 4639.02 8519.69 26.876
"193" "2008-12-23" 1747.82 4629.38 8419.49 26.513
"196" "2008-12-29" 1775.32 4704.86 8483.93 26.746
"197" "2008-12-30" 1805.81 4810.2 8668.39 27.548
"200" "2009-01-05" 1877.44 4983.99 8952.89 28.463
"201" "2009-01-06" 1920.44 5026.31 9015.1 28.827
"202" "2009-01-07" 1887.85 4937.47 8769.7 28.032
"203" "2009-01-08" 1863.25 4879.91 8742.46 28.051
"204" "2009-01-09" 1817.37 4783.89 8599.18 27.324
"205" "2009-01-12" 1791.71 4719.62 8473.97 26.694
"206" "2009-01-13" 1766.12 4636.94 8448.56 26.428
"207" "2009-01-14" 1701.23 4422.35 8200.14 25.538
"208" "2009-01-15" 1684.35 4336.73 8212.49 25.665
"209" "2009-01-16" 1705.23 4366.28 8281.22 25.875
"211" "2009-01-20" 1642.78 4239.85 7949.09 24.137
"212" "2009-01-21" 1678.77 4261.15 8228.1 25.209
"213" "2009-01-22" 1619.92 4219.42 8122.8 24.623
"214" "2009-01-23" 1611.48 4178.94 8077.56 24.735
"215" "2009-01-26" 1664.39 4326.87 8116.03 25.046
"216" "2009-01-27" 1608.43 4323.42 8174.73 25.443
"217" "2009-01-28" 1627.89 4518.72 8375.45 26.357
"218" "2009-01-29" 1611.22 4428.11 8149.01 25.255
"219" "2009-01-30" 1594.92 4338.35 8000.86 24.796
"220" "2009-02-02" 1532.55 4271.04 7936.75 24.76
"221" "2009-02-03" 1459.34 4374.96 8078.36 25.263
"222" "2009-02-04" 1479.86 4492.79 7956.66 25.323
"223" "2009-02-05" 1487.29 4510.49 8063.07 25.615
"224" "2009-02-06" 1531.73 4644.63 8280.59 26.306
"225" "2009-02-09" 1578.37 4666.82 8270.87 26.325
"226" "2009-02-10" 1584.14 4505.54 7888.88 25.115
"227" "2009-02-11" 1543.58 4530.09 7939.53 25.278
"228" "2009-02-12" 1494.41 4407.56 7932.76 25.332
"229" "2009-02-13" 1492.21 4413.39 7850.41 25.012
"231" "2009-02-17" 1327.64 4216.6 7552.6 23.82
"232" "2009-02-18" 1337.78 4204.96 7555.63 23.657
"233" "2009-02-19" 1405.94 4215.21 7465.95 23.468
"234" "2009-02-20" 1383.1 4014.66 7365.67 23.171
"235" "2009-02-23" 1365.16 3936.45 7114.78 22.414
"236" "2009-02-24" 1361.08 3895.75 7350.94 23.234
"237" "2009-02-25" 1345.15 3846.21 7270.89 22.844
"238" "2009-02-26" 1392.76 3942.62 7182.08 22.637
"239" "2009-02-27" 1372.47 3843.74 7062.93 22.389
"240" "2009-03-02" 1380.24 3710.07 6763.29 21.137
"241" "2009-03-03" 1401.92 3690.72 6726.02 21.05
"242" "2009-03-04" 1461.22 3890.94 6875.84 21.896
"243" "2009-03-05" 1444.88 3695.49 6594.44 21.014
"244" "2009-03-06" 1476.46 3666.41 6626.94 20.973
"245" "2009-03-09" 1455.67 3692.03 6547.05 20.654
"246" "2009-03-10" 1481.42 3886.98 6926.49 21.956
"247" "2009-03-11" 1500.95 3914.1 6930.4 22.052
"248" "2009-03-12" 1494.19 3956.22 7170.06 22.801
"249" "2009-03-13" 1488.8 3953.6 7223.98 22.932
"250" "2009-03-16" 1513.7 4044.54 7216.97 23.053
"251" "2009-03-17" 1481.61 3987.77 7395.7 23.75
"252" "2009-03-18" 1452.81 3996.32 7486.58 24.261
"253" "2009-03-19" 1487.71 4043.46 7400.8 24.113
"254" "2009-03-20" 1506.5 4068.74 7278.38 23.725
"255" "2009-03-23" 1550.43 4176.37 7775.86 25.538
"256" "2009-03-24" 1552.71 4187.36 7660.21 24.848
"257" "2009-03-25" 1633.3 4223.29 7749.81 25.167
"258" "2009-03-26" 1623.91 4259.37 7924.56 25.72
"259" "2009-03-27" 1574.81 4203.55 7776.18 24.941
"260" "2009-03-30" 1517.45 3989.23 7522.02 23.994
"261" "2009-03-31" 1511.85 4084.76 7608.92 24.449
"262" "2009-04-01" 1523.8 4131.07 7761.6 25.029
"263" "2009-04-02" 1629.76 4381.92 7978.08 26.03
"264" "2009-04-03" 1668.1 4384.99 8017.59 26.254
"265" "2009-04-06" 1684.3 4349.81 7975.85 25.986
"266" "2009-04-07" 1653.63 4322.5 7789.56 25.4
"267" "2009-04-08" 1740.83 4357.92 7837.11 25.658
"268" "2009-04-09" 1784.94 4491.12 8083.38 26.54
"270" "2009-04-14" 1770.4 4557.01 7920.18 26.573
"271" "2009-04-15" 1784.55 4549.79 8029.62 26.721
"272" "2009-04-16" 1763.4 4609.46 8125.43 27.101
"273" "2009-04-17" 1698.31 4676.84 8131.33 27.031
"274" "2009-04-20" 1657.28 4486.3 7841.73 25.925
"275" "2009-04-21" 1660.91 4501.63 7969.56 26.445
"276" "2009-04-22" 1695.32 4594.42 7886.57 26.254
"277" "2009-04-23" 1712.65 4538.21 7957.06 26.746
"278" "2009-04-24" 1767.44 4674.32 8076.29 27.288
"279" "2009-04-27" 1739.79 4694.07 8025 26.806
"280" "2009-04-28" 1686.54 4607.42 8016.95 26.738
"281" "2009-04-29" 1749.82 4704.56 8185.73 27.357
"282" "2009-04-30" 1798.51 4769.45 8168.12 27.576
"284" "2009-05-04" 1874.53 4902.45 8426.74 29.007
"285" "2009-05-05" 1858.27 4853.03 8410.65 28.791
"286" "2009-05-06" 1854.31 4880.71 8512.28 29.403
"287" "2009-05-07" 1841.33 4804.1 8409.85 28.946
"288" "2009-05-08" 1847.06 4913.9 8574.65 29.888
"289" "2009-05-11" 1824.55 4866.91 8418.77 29.179
"290" "2009-05-12" 1865.18 4854.11 8469.11 29.326
"291" "2009-05-13" 1814.78 4727.61 8284.89 28.395
"292" "2009-05-14" 1807.35 4738.47 8331.32 28.671
"293" "2009-05-15" 1810.08 4737.5 8268.64 28.463
"294" "2009-05-18" 1846.99 4851.96 8504.08 29.448
"295" "2009-05-19" 1883.03 4959.62 8474.85 29.569
"296" "2009-05-20" 1879.35 5038.94 8422.04 29.655
"297" "2009-05-21" 1830.43 4900.67 8292.13 29.267
"298" "2009-05-22" 1814.62 4918.75 8277.32 29.353
"300" "2009-05-26" 1808.68 4985.6 8473.49 29.993
"301" "2009-05-27" 1845.56 5000.77 8300.02 29.49
"302" "2009-05-28" 1814.29 4932.88 8403.8 29.879
"303" "2009-05-29" 1802.37 4940.82 8500.33 30.465
"304" "2009-06-01" 1916.76 5142.56 8721.44 31.166
"305" "2009-06-02" 1968.71 5144.06 8740.87 31.19
"306" "2009-06-03" 1937.89 5054.53 8675.24 30.585
"307" "2009-06-04" 1969 5064.8 8750.24 30.855
"308" "2009-06-05" 1962.39 5077.03 8763.13 30.68
"309" "2009-06-08" 1920.28 5004.72 8764.49 30.64
"310" "2009-06-09" 1959.86 4997.86 8763.06 30.95
"311" "2009-06-10" 2002.85 5051.18 8739.02 30.905
"313" "2009-06-12" 2041.32 5069.24 8799.26 31.259
"314" "2009-06-15" 2005.54 4889.94 8612.13 30.267
"315" "2009-06-16" 1978.51 4890.72 8504.67 29.879
"316" "2009-06-17" 1926.12 4799.98 8497.18 29.759
"317" "2009-06-18" 1927.35 4837.48 8555.6 29.837
"318" "2009-06-19" 1965.17 4839.46 8539.73 30.002
"319" "2009-06-22" 1843.2 4693.4 8339.01 29.102
"320" "2009-06-23" 1837.63 4707.15 8322.91 28.98
"321" "2009-06-24" 1864.43 4836.01 8299.86 29.12
"322" "2009-06-25" 1852.87 4800.56 8472.4 29.888
"323" "2009-06-26" 1858.24 4776.47 8438.39 29.793
"324" "2009-06-29" 1878 4885.09 8529.38 30.009
"325" "2009-06-30" 1862.36 4808.64 8447 29.767
"326" "2009-07-01" 1883.16 4905.44 8504.06 30.172
"327" "2009-07-02" 1841.04 4718.49 8280.74 29.258
"329" "2009-07-06" 1810.97 4651.82 8324.87 29.231
"330" "2009-07-07" 1810.38 4598.19 8163.6 28.645
"331" "2009-07-08" 1807.39 4572.65 8178.41 28.567
"332" "2009-07-09" 1819.56 4630.07 8183.17 28.818
"333" "2009-07-10" 1790.44 4576.31 8146.52 28.577
"334" "2009-07-13" 1813.14 4722.34 8331.68 29.057
"335" "2009-07-14" 1867.3 4781.69 8359.49 29.291
"336" "2009-07-15" 1912.64 4928.44 8616.21 30.336
"337" "2009-07-16" 1913.86 4957.19 8711.82 30.585
"338" "2009-07-17" 1897.32 4978.4 8743.94 30.585
"339" "2009-07-20" 1998.39 5030.15 8848.15 31.183
"340" "2009-07-21" 2032.31 5093.97 8915.94 31.32
"341" "2009-07-22" 1994.91 5121.56 8881.26 31.208
"342" "2009-07-23" 2052.22 5247.28 9069.29 31.975
"343" "2009-07-24" 2083.95 5229.36 9093.24 32.113
"344" "2009-07-27" 2075.32 5251.55 9108.51 32.199
"345" "2009-07-28" 2033.95 5174.74 9096.72 32.011
"346" "2009-07-29" 2040.56 5270.32 9070.72 31.77
"347" "2009-07-30" 2140.12 5374.52 9154.46 32.4
"348" "2009-07-31" 2137.56 5332.14 9171.61 32.571
"349" "2009-08-03" 2158.54 5426.85 9286.56 33.349
"350" "2009-08-04" 2132.27 5417.02 9320.19 33.27
"351" "2009-08-05" 2061.92 5353.01 9280.97 33.175
"352" "2009-08-06" 2075.51 5369.98 9256.26 32.952
"353" "2009-08-07" 2116.05 5458.96 9370.07 33.202
"354" "2009-08-10" 2133.03 5418.12 9337.95 32.952
"355" "2009-08-11" 2077.36 5285.81 9241.45 32.658
"356" "2009-08-12" 2069.27 5350.09 9361.61 33.029
"357" "2009-08-13" 2119.79 5401.11 9398.19 33.416
"358" "2009-08-14" 2097.16 5309.11 9321.4 33.115
"359" "2009-08-17" 2030.7 5201.61 9135.34 32.062
"360" "2009-08-18" 2054.26 5250.74 9217.94 32.433
"361" "2009-08-19" 2081.54 5231.98 9279.16 32.796
"362" "2009-08-20" 2146.84 5311.06 9350.05 33.115
"363" "2009-08-21" 2234.63 5462.74 9505.96 33.779
"364" "2009-08-24" 2289.44 5519.75 9509.28 33.779
"365" "2009-08-25" 2317.07 5557.09 9539.29 33.925
"366" "2009-08-26" 2249.51 5521.97 9543.52 33.814
"367" "2009-08-27" 2214.78 5470.33 9580.63 33.925
"368" "2009-08-28" 2235.91 5517.35 9544.2 33.925
"369" "2009-08-31" 2212.72 5464.61 9496.28 33.539
"370" "2009-09-01" 2199.6 5327.29 9310.6 32.83
"371" "2009-09-02" 2114.17 5319.84 9280.67 32.857
"372" "2009-09-03" 2121.32 5301.42 9344.61 33.125
"373" "2009-09-04" 2117.09 5384.43 9441.27 33.59
"375" "2009-09-08" 2196.93 5481.73 9497.34 34.126
"376" "2009-09-09" 2219.81 5574.26 9547.22 34.461
"377" "2009-09-10" 2185.22 5594.77 9627.48 34.85
"378" "2009-09-11" 2148.76 5624.02 9605.41 34.807
"379" "2009-09-14" 2102.53 5620.24 9626.8 34.885
"380" "2009-09-15" 2099.17 5628.98 9683.41 35.021
"381" "2009-09-16" 2145.75 5700.26 9791.71 35.661
"382" "2009-09-17" 2164.82 5731.14 9783.92 35.557
"383" "2009-09-18" 2147.28 5703.83 9820.2 35.602
"384" "2009-09-21" 2137.8 5668.65 9778.86 35.298
"385" "2009-09-22" 2246.97 5709.38 9829.87 35.714
"386" "2009-09-23" 2270.89 5702.05 9748.55 35.298
"387" "2009-09-24" 2256.39 5605.21 9707.44 34.92
"388" "2009-09-25" 2245.27 5581.41 9665.19 34.739
"389" "2009-09-28" 2260.61 5736.31 9789.36 35.187
"390" "2009-09-29" 2202.16 5713.52 9742.2 35.212
"391" "2009-09-30" 2192.37 5675.16 9712.28 35.169
"392" "2009-10-01" 2255.68 5554.55 9509.28 34.254
"393" "2009-10-02" 2144.13 5467.9 9487.67 33.978
"394" "2009-10-05" 2150.59 5508.85 9599.75 34.522
"395" "2009-10-06" 2222.27 5657.64 9731.25 35.108
"396" "2009-10-07" 2183.16 5640.75 9725.58 35.221
"397" "2009-10-08" 2205.42 5716.54 9786.87 35.678
"398" "2009-10-09" 2211.26 5711.88 9864.94 35.722
"399" "2009-10-12" 2238.51 5783.23 9885.8 35.714
"400" "2009-10-13" 2227.46 5714.31 9871.06 35.739
"401" "2009-10-14" 2302.54 5854.14 10015.9 36.472
"402" "2009-10-15" 2276.1 5830.77 10062.9 36.611
"403" "2009-10-16" 2272.37 5743.39 9995.91 36.274
"404" "2009-10-19" 2322.17 5852.56 10092.2 36.671
"405" "2009-10-20" 2348.65 5811.77 10041.5 36.44
"406" "2009-10-21" 2370.65 5833.49 9949.36 36.274
"407" "2009-10-22" 2368.11 5762.93 10081.3 36.644
"408" "2009-10-23" 2412.18 5740.25 9972.18 36.016
"409" "2009-10-26" 2381.07 5642.16 9867.96 35.618
"410" "2009-10-27" 2330.69 5635.02 9882.17 35.445
"411" "2009-10-28" 2273.83 5496.27 9762.69 34.421
"412" "2009-10-29" 2306.95 5587.45 9962.58 35.445
"413" "2009-10-30" 2274.72 5414.96 9712.73 34.219
"414" "2009-11-02" 2264.07 5430.82 9789.44 34.599
"415" "2009-11-03" 2193.87 5353.35 9771.91 34.558
"416" "2009-11-04" 2249.08 5444.23 9802.14 35.014
"417" "2009-11-05" 2305.84 5480.92 10006 35.557
"418" "2009-11-06" 2276.74 5488.25 10023.4 35.626
"419" "2009-11-09" 2358.84 5619.72 10226.9 36.594
"420" "2009-11-10" 2373.3 5613.2 10247 36.489
"422" "2009-11-12" 2393.6 5663.96 10197.5 36.144
"423" "2009-11-13" 2356.59 5686.83 10270.5 36.508
"424" "2009-11-16" 2429.41 5804.82 10407 37.11
"425" "2009-11-17" 2426.98 5778.43 10437.4 37.007
"426" "2009-11-18" 2370.07 5787.61 10426.3 37.033
"427" "2009-11-19" 2328.44 5702.18 10332.4 36.266
"428" "2009-11-20" 2347.67 5663.15 10318.2 36.144
"429" "2009-11-23" 2411.7 5801.48 10451 36.705
"430" "2009-11-24" 2366.25 5769.31 10433.7 36.55
"431" "2009-11-25" 2365.44 5803.02 10464.4 36.912
"433" "2009-11-27" 2316.97 5685.61 10309.9 36.034
"434" "2009-11-30" 2352.71 5625.95 10344.8 36.067
"435" "2009-12-01" 2378.43 5776.61 10471.6 36.843
"436" "2009-12-02" 2392.93 5781.68 10452.7 37.015
"437" "2009-12-03" 2389.04 5770.35 10366.2 36.714
"438" "2009-12-04" 2448.25 5817.65 10388.9 36.879
"439" "2009-12-07" 2431.26 5784.75 10390.1 36.714
"440" "2009-12-08" 2374.7 5688.58 10286 36.196
"441" "2009-12-09" 2320.13 5647.84 10337 36.092
"442" "2009-12-10" 2314.28 5709.02 10405.8 36.353
"443" "2009-12-11" 2333.97 5756.29 10471.5 36.44
"444" "2009-12-14" 2352.02 5802.26 10501 36.679
"445" "2009-12-15" 2351.48 5811.34 10452 36.386
"446" "2009-12-16" 2359.88 5903.43 10441.1 36.619
"447" "2009-12-17" 2330.73 5844.44 10308.3 36.034
"448" "2009-12-18" 2322.64 5831.21 10328.9 36.129
"449" "2009-12-21" 2341.9 5930.53 10414.1 36.336
"450" "2009-12-22" 2364.9 5945.69 10464.9 36.317
"451" "2009-12-23" 2371.07 5957.44 10466.4 36.524
"453" "2009-12-28" 2405.04 6002.92 10547.1 36.671
"454" "2009-12-29" 2414.85 6011.55 10545.4 36.774
"455" "2009-12-30" 2396.44 5957.43 10548.5 36.559
"457" "2010-01-04" 2444.58 6048.3 10584 37.25
"458" "2010-01-05" 2462.3 6031.86 10572 37.56
"459" "2010-01-06" 2472.83 6034.33 10573.7 37.55
"460" "2010-01-07" 2436.4 6019.36 10606.9 37.371
"461" "2010-01-08" 2440.42 6037.61 10618.2 37.604
"462" "2010-01-11" 2473.5 6040.5 10664 37.844
"463" "2010-01-12" 2448.71 5943 10627.3 37.371
"464" "2010-01-13" 2458.05 5963.14 10680.8 37.681
"465" "2010-01-14" 2451.98 5988.88 10710.5 37.758
"466" "2010-01-15" 2442.38 5875.97 10609.7 37.387
"468" "2010-01-19" 2489.42 5976.48 10725.4 37.819
"469" "2010-01-20" 2489.45 5851.53 10603.2 36.999
"470" "2010-01-21" 2470.51 5746.97 10389.9 36.299
"471" "2010-01-22" 2407.78 5695.32 10173 35.463
"472" "2010-01-25" 2417.87 5631.37 10196.9 35.841
"473" "2010-01-26" 2388.64 5668.93 10194.3 35.626
"474" "2010-01-27" 2373.41 5643.2 10236.2 35.626
"475" "2010-01-28" 2362.93 5540.33 10120.5 35.021
"476" "2010-01-29" 2382.64 5608.79 10067.3 34.566
"477" "2010-02-01" 2363.18 5654.48 10185.5 35.203
"478" "2010-02-02" 2374.35 5709.66 10296.8 35.773
"479" "2010-02-03" 2383.95 5672.09 10270.5 35.471
